titles,text_author,а,без,бы,был,было,быть,в,вам,вас,во,вот,все,вы,да,даже,для,до,его,ее,ему,если,есть,еще,же,за,и,из,или,к,как,когда,ли,меня,мне,мы,на,не,него,нет,ни,ничего,но,ну,о,он,она,от,по,под,раз,с,себе,себя,со,так,теперь,то,только,тут,ты,у,уже,чего,человек,чем,что,это,я
Стена,Чехов,0.002932551319648094,0.002932551319648094,0.001466275659824047,0,0.001466275659824047,0.001466275659824047,0.030791788856304986,0,0.004398826979472141,0,0.005865102639296188,0.002932551319648094,0.005865102639296188,0.008797653958944282,0,0.001466275659824047,0,0.005865102639296188,0,0.002932551319648094,0.002932551319648094,0.001466275659824047,0.002932551319648094,0.008797653958944282,0.004398826979472141,0.039589442815249266,0.004398826979472141,0.007331378299120235,0.004398826979472141,0.008797653958944282,0,0.002932551319648094,0.004398826979472141,0.008797653958944282,0.002932551319648094,0.002932551319648094,0.03519061583577713,0,0.005865102639296188,0,0.002932551319648094,0.010263929618768328,0.004398826979472141,0,0.005865102639296188,0,0.007331378299120235,0.005865102639296188,0,0.004398826979472141,0.010263929618768328,0.001466275659824047,0,0.001466275659824047,0.004398826979472141,0,0.008797653958944282,0.002932551319648094,0.007331378299120235,0.004398826979472141,0.004398826979472141,0,0.001466275659824047,0.008797653958944282,0.001466275659824047,0.01906158357771261,0.002932551319648094,0.01466275659824047
Стража под стражей,Чехов,0.006802721088435374,0,0.005952380952380952,8.503401360544217e-4,0.0017006802721088435,0.002551020408163265,0.02806122448979592,8.503401360544217e-4,0.0017006802721088435,0.0017006802721088435,0.003401360544217687,0.008503401360544218,0.002551020408163265,0.005952380952380952,0,0.003401360544217687,0.003401360544217687,0.00510204081632653,0.002551020408163265,0.0017006802721088435,8.503401360544217e-4,0.00510204081632653,0.003401360544217687,0.00510204081632653,0.011054421768707483,0.036564625850340135,0.007653061224489796,8.503401360544217e-4,0.003401360544217687,0.006802721088435374,0.003401360544217687,0.008503401360544218,0.002551020408163265,0.003401360544217687,0.003401360544217687,0.021258503401360544,0.008503401360544218,0.0017006802721088435,0.003401360544217687,0.00510204081632653,8.503401360544217e-4,0.00510204081632653,0.004251700680272109,8.503401360544217e-4,0.01020408163265306,0.003401360544217687,0.003401360544217687,0.005952380952380952,0.004251700680272109,0.0017006802721088435,0.013605442176870748,8.503401360544217e-4,0.003401360544217687,0.003401360544217687,0.008503401360544218,0.003401360544217687,0.006802721088435374,8.503401360544217e-4,0.002551020408163265,0.00510204081632653,0.004251700680272109,0.0017006802721088435,0.003401360544217687,0,8.503401360544217e-4,0.02040816326530612,0.006802721088435374,0.012755102040816327
Страшная ночь,Чехов,0.0048674959437533805,5.408328826392645e-4,0.005408328826392645,0.005408328826392645,0.008653326122228232,0.0037858301784748512,0.030827474310438075,0.001081665765278529,0.001081665765278529,0.0016224986479177934,0,0.0037858301784748512,0.004326663061114116,5.408328826392645e-4,0.0016224986479177934,0.002163331530557058,5.408328826392645e-4,0.004326663061114116,0,5.408328826392645e-4,0.004326663061114116,5.408328826392645e-4,0.002163331530557058,0.006489994591671174,0.003244997295835587,0.04218496484586263,0.0037858301784748512,0.003244997295835587,0.0075716603569497025,0.005949161709031909,0.003244997295835587,0.0016224986479177934,0.0048674959437533805,0.008112493239588967,0.006489994591671174,0.014602487831260141,0.024878312601406164,0,0.001081665765278529,0.003244997295835587,0.001081665765278529,0.009194159004867496,0,0.0016224986479177934,0.006489994591671174,0.001081665765278529,0.003244997295835587,0.005408328826392645,0.0016224986479177934,5.408328826392645e-4,0.006489994591671174,0.002163331530557058,0.005408328826392645,0.001081665765278529,0.0027041644131963224,0.0027041644131963224,0.008112493239588967,0.0037858301784748512,0,0.0016224986479177934,0.0037858301784748512,0.0016224986479177934,0,5.408328826392645e-4,0.001081665765278529,0.015143320713899405,0.005949161709031909,0.03299080584099513
Суд,Чехов,0.017608897126969416,0.0027803521779425394,0.0037071362372567192,0,0,0,0.018535681186283594,0.006487488415199258,0.004633920296570899,0,0.0027803521779425394,0.0018535681186283596,0.015755329008341055,0.0018535681186283596,0.0018535681186283596,0.0037071362372567192,0,0.0037071362372567192,9.267840593141798e-4,9.267840593141798e-4,0,9.267840593141798e-4,0.006487488415199258,0.0037071362372567192,0.006487488415199258,0.03614457831325301,0.004633920296570899,0.0037071362372567192,0.005560704355885079,0.006487488415199258,0.0018535681186283596,9.267840593141798e-4,0.0074142724745134385,9.267840593141798e-4,0.0027803521779425394,0.012048192771084338,0.033364226135310475,9.267840593141798e-4,9.267840593141798e-4,9.267840593141798e-4,0.004633920296570899,9.267840593141798e-4,0,0.0018535681186283596,0.0037071362372567192,0.0037071362372567192,0.0027803521779425394,0.0037071362372567192,9.267840593141798e-4,0.0018535681186283596,0.013901760889712697,0.0018535681186283596,0.0018535681186283596,0.0018535681186283596,0.006487488415199258,0.0018535681186283596,0.0037071362372567192,0.0037071362372567192,0,0.016682113067655237,0.008341056533827619,0,0.0018535681186283596,0.0027803521779425394,0,0.011121408711770158,0.010194624652455977,0.014828544949026877
Сущая правда,Чехов,0.013671875,0.001953125,0,0.001953125,0.0078125,0,0.025390625,0.005859375,0,0.001953125,0,0.013671875,0.00390625,0.001953125,0,0,0.001953125,0.005859375,0,0,0,0,0,0.0078125,0.01171875,0.04296875,0.00390625,0,0.00390625,0.00390625,0.00390625,0,0.005859375,0.001953125,0.001953125,0.017578125,0.02734375,0.001953125,0,0.0078125,0,0.005859375,0,0,0.017578125,0,0,0.005859375,0,0,0.021484375,0,0,0.001953125,0.005859375,0.001953125,0.0078125,0.001953125,0.001953125,0.0078125,0.005859375,0.00390625,0,0.001953125,0.00390625,0.01171875,0.00390625,0.02734375
Счастливчик,Чехов,0.012030075187969926,0.0015037593984962407,0.0030075187969924814,0,7.518796992481203e-4,0.0015037593984962407,0.02857142857142857,7.518796992481203e-4,0.002255639097744361,0.0015037593984962407,0.004511278195488722,0.006766917293233083,0.021052631578947368,0.008270676691729323,0.002255639097744361,0.0030075187969924814,0,0.005263157894736842,7.518796992481203e-4,7.518796992481203e-4,0.002255639097744361,0.0030075187969924814,0.0030075187969924814,0.0030075187969924814,0.002255639097744361,0.03984962406015038,0.0030075187969924814,0.0030075187969924814,0.006766917293233083,0.008270676691729323,0.002255639097744361,0.006015037593984963,0.004511278195488722,0.002255639097744361,0.002255639097744361,0.012030075187969926,0.019548872180451128,0,0.006015037593984963,0.0030075187969924814,0.0030075187969924814,0.0037593984962406013,0.009774436090225564,7.518796992481203e-4,0.006766917293233083,0.002255639097744361,0.0015037593984962407,0.0037593984962406013,0,7.518796992481203e-4,0.008270676691729323,0.0015037593984962407,0.002255639097744361,7.518796992481203e-4,0.005263157894736842,0.004511278195488722,0.013533834586466165,0.0037593984962406013,0.0015037593984962407,0.0030075187969924814,0.0037593984962406013,0,0.0037593984962406013,0.005263157894736842,0,0.014285714285714285,0.004511278195488722,0.01804511278195489
Съезд естествоиспытателей в Филадельфии,Чехов,0.004310344827586207,0,0.004310344827586207,0.004310344827586207,0.008620689655172414,0,0.008620689655172414,0,0,0.004310344827586207,0,0.008620689655172414,0,0,0,0,0.008620689655172414,0.01293103448275862,0,0,0,0,0,0.004310344827586207,0,0.03879310344827586,0.008620689655172414,0,0,0.004310344827586207,0,0,0,0,0,0,0.021551724137931036,0,0.008620689655172414,0,0,0,0,0.004310344827586207,0.017241379310344827,0,0.03879310344827586,0.008620689655172414,0.004310344827586207,0,0.01293103448275862,0.004310344827586207,0,0.004310344827586207,0.004310344827586207,0,0,0.004310344827586207,0,0,0,0,0,0.004310344827586207,0.004310344827586207,0.017241379310344827,0,0
Тапер,Чехов,0.01563562202583277,0.0020394289598912306,0.0020394289598912306,0,0.0020394289598912306,6.798096532970768e-4,0.026512576478585997,0,0,6.798096532970768e-4,6.798096532970768e-4,0.006118286879673691,0.0020394289598912306,0.005438477226376614,6.798096532970768e-4,0,0.0020394289598912306,0.005438477226376614,0.002719238613188307,6.798096532970768e-4,0,0.0013596193065941536,0.002719238613188307,0.008157715839564922,0.008157715839564922,0.05030591434398368,0.004078857919782461,0.002719238613188307,0.006798096532970768,0.005438477226376614,0.0020394289598912306,0.0020394289598912306,0.010197144799456152,0.006118286879673691,0,0.014276002719238613,0.02583276682528892,6.798096532970768e-4,0.0020394289598912306,0.0013596193065941536,0.004078857919782461,0.005438477226376614,0.004078857919782461,0.0013596193065941536,0.003399048266485384,0.002719238613188307,0.004758667573079538,0.003399048266485384,0.0020394289598912306,0,0.010876954452753228,6.798096532970768e-4,0.002719238613188307,6.798096532970768e-4,0.006118286879673691,0.003399048266485384,0.011556764106050306,0.0020394289598912306,0.002719238613188307,0.008157715839564922,0.006118286879673691,0.0020394289598912306,6.798096532970768e-4,0,0.0013596193065941536,0.018354860639021073,0.004078857919782461,0.017675050985723997
ТЕАТР ДЛЯ СЕБЯ,Зощенко,0.020833333333333332,0,0.0023148148148148147,0.0023148148148148147,0.006944444444444444,0.004629629629629629,0.020833333333333332,0,0,0.0023148148148148147,0.0023148148148148147,0.0023148148148148147,0.0023148148148148147,0,0,0.0023148148148148147,0.0023148148148148147,0,0,0,0,0,0.004629629629629629,0.0023148148148148147,0.0023148148148148147,0.041666666666666664,0.006944444444444444,0.011574074074074073,0.006944444444444444,0.013888888888888888,0,0.006944444444444444,0,0,0,0.023148148148148147,0.020833333333333332,0,0,0.006944444444444444,0.0023148148148148147,0.0023148148148148147,0,0,0.0023148148148148147,0,0.0023148148148148147,0.004629629629629629,0.0023148148148148147,0.0023148148148148147,0.009259259259259259,0,0.0023148148148148147,0,0.004629629629629629,0.0023148148148148147,0.0023148148148148147,0.009259259259259259,0.009259259259259259,0,0,0,0.0023148148148148147,0.004629629629629629,0.0023148148148148147,0.004629629629629629,0.009259259259259259,0
Темною ночью,Чехов,0,0,0,0,0,0.003355704697986577,0.016778523489932886,0,0.003355704697986577,0,0,0.003355704697986577,0,0,0,0,0,0.006711409395973154,0,0,0,0,0.003355704697986577,0,0.006711409395973154,0.04697986577181208,0.003355704697986577,0,0.010067114093959731,0.010067114093959731,0,0.006711409395973154,0,0.003355704697986577,0.006711409395973154,0.013422818791946308,0.020134228187919462,0,0,0.026845637583892617,0.003355704697986577,0,0.003355704697986577,0,0.003355704697986577,0,0,0.013422818791946308,0,0,0.020134228187919462,0,0,0,0,0,0.016778523489932886,0,0,0.003355704697986577,0,0.003355704697986577,0,0,0,0.013422818791946308,0.003355704697986577,0
Темпераменты,Чехов,0.0067243035542747355,9.606147934678194e-4,0.0019212295869356388,0.0019212295869356388,0,9.606147934678194e-4,0.03170028818443804,0,0,0.0038424591738712775,0,0.005763688760806916,0,0,0,0.0038424591738712775,0.0067243035542747355,0.005763688760806916,0.004803073967339097,0.0019212295869356388,0.002881844380403458,9.606147934678194e-4,9.606147934678194e-4,0.0038424591738712775,0.0019212295869356388,0.05187319884726225,0,0.008645533141210375,0.0019212295869356388,0.008645533141210375,0.004803073967339097,9.606147934678194e-4,0,0,0,0.01440922190201729,0.027857829010566763,0.002881844380403458,0,9.606147934678194e-4,0.002881844380403458,0.002881844380403458,0,9.606147934678194e-4,0.007684918347742555,0.0019212295869356388,0.0067243035542747355,0.0019212295869356388,0.0019212295869356388,0.0019212295869356388,0.011527377521613832,0,9.606147934678194e-4,0.0019212295869356388,0,0,0.0038424591738712775,0.004803073967339097,0,0,0.0019212295869356388,0.002881844380403458,0,0.0019212295869356388,0,0.01729106628242075,9.606147934678194e-4,0.0019212295869356388
Теща-адвокат,Чехов,0.00463678516228748,0.0015455950540958269,0.00463678516228748,0,0,0.0015455950540958269,0.0077279752704791345,0.0015455950540958269,0.0077279752704791345,0,0.0030911901081916537,0.0030911901081916537,0.01854714064914992,0.0030911901081916537,0.0015455950540958269,0.0015455950540958269,0.0015455950540958269,0,0.00927357032457496,0,0.0061823802163833074,0.0015455950540958269,0,0.010819165378670788,0.013910355486862442,0.027820710973724884,0.0015455950540958269,0.0015455950540958269,0.0061823802163833074,0.0030911901081916537,0.0015455950540958269,0.0015455950540958269,0.00463678516228748,0.00463678516228748,0.00463678516228748,0.01854714064914992,0.04482225656877898,0,0.0015455950540958269,0.00463678516228748,0,0.00927357032457496,0.0030911901081916537,0.0015455950540958269,0,0.02009273570324575,0,0.0015455950540958269,0,0,0.013910355486862442,0.0015455950540958269,0,0.0030911901081916537,0.0030911901081916537,0.0015455950540958269,0.0061823802163833074,0.0015455950540958269,0,0.012364760432766615,0.0061823802163833074,0.0030911901081916537,0.0015455950540958269,0.0015455950540958269,0.0030911901081916537,0.012364760432766615,0.010819165378670788,0.027820710973724884
Толстый и тонкий,Чехов,0.011406844106463879,0,0.0019011406844106464,0.0038022813688212928,0.0038022813688212928,0,0.0076045627376425855,0,0,0.0038022813688212928,0.0076045627376425855,0.005703422053231939,0.0019011406844106464,0.0038022813688212928,0,0.0019011406844106464,0.0019011406844106464,0.013307984790874524,0,0.0019011406844106464,0.0019011406844106464,0,0.0038022813688212928,0.011406844106463879,0.009505703422053232,0.043726235741444866,0.005703422053231939,0,0.0038022813688212928,0.017110266159695818,0,0.0019011406844106464,0.0038022813688212928,0,0.0019011406844106464,0.013307984790874524,0.0038022813688212928,0.0038022813688212928,0.0019011406844106464,0,0,0.0038022813688212928,0.011406844106463879,0,0.0038022813688212928,0,0.0076045627376425855,0.0038022813688212928,0,0,0.015209125475285171,0,0,0,0,0.0019011406844106464,0.005703422053231939,0.0038022813688212928,0.0019011406844106464,0.011406844106463879,0.0019011406844106464,0.0076045627376425855,0.0019011406844106464,0,0,0.017110266159695818,0.013307984790874524,0.009505703422053232
Торжество победителя,Чехов,0.023153252480705624,0.0011025358324145535,0,0,0.0033076074972436605,0.0033076074972436605,0.015435501653803748,0.0011025358324145535,0.0011025358324145535,0,0.007717750826901874,0.006615214994487321,0.002205071664829107,0.013230429988974642,0.002205071664829107,0.0033076074972436605,0.0011025358324145535,0.008820286659316428,0,0.005512679162072767,0.0011025358324145535,0.0033076074972436605,0,0.0011025358324145535,0.009922822491730982,0.04520396912899669,0.0011025358324145535,0,0.009922822491730982,0.004410143329658214,0.0011025358324145535,0.0011025358324145535,0.007717750826901874,0.0033076074972436605,0.004410143329658214,0.015435501653803748,0.015435501653803748,0.002205071664829107,0.002205071664829107,0.002205071664829107,0,0.002205071664829107,0.002205071664829107,0,0.016538037486218304,0,0.006615214994487321,0.002205071664829107,0.0033076074972436605,0.0011025358324145535,0.013230429988974642,0,0.0011025358324145535,0.0033076074972436605,0.005512679162072767,0.007717750826901874,0.009922822491730982,0.002205071664829107,0,0.008820286659316428,0.004410143329658214,0,0.002205071664829107,0,0.0011025358324145535,0.014332965821389196,0.0011025358324145535,0.016538037486218304
Тоска,Чехов,0.008207934336525308,0,0.004103967168262654,6.839945280437756e-4,0,6.839945280437756e-4,0.012311901504787962,0,0,6.839945280437756e-4,0.002051983584131327,0.004103967168262654,0,0.003419972640218878,6.839945280437756e-4,0.0013679890560875513,0.0027359781121751026,0.009575923392612859,0.003419972640218878,0.002051983584131327,0,0.0027359781121751026,0.003419972640218878,0.003419972640218878,0.0013679890560875513,0.0506155950752394,0.0047879616963064295,0.002051983584131327,0.005471956224350205,0.008891928864569083,0.0013679890560875513,0.0027359781121751026,0.003419972640218878,0.0013679890560875513,0.0013679890560875513,0.021203830369357045,0.02051983584131327,0.002051983584131327,0.002051983584131327,0.002051983584131327,0.0013679890560875513,0.008891928864569083,0.0027359781121751026,0.0027359781121751026,0.016415868673050615,0.003419972640218878,0.003419972640218878,0.006839945280437756,6.839945280437756e-4,0.0013679890560875513,0.015047879616963064,6.839945280437756e-4,6.839945280437756e-4,0.0013679890560875513,0.006155950752393981,0.002051983584131327,0.006839945280437756,0.0027359781121751026,6.839945280437756e-4,0.006155950752393981,0.005471956224350205,0.0027359781121751026,6.839945280437756e-4,6.839945280437756e-4,0.002051983584131327,0.008891928864569083,0.0013679890560875513,0.0027359781121751026
Трагик,Чехов,0.008571428571428572,0.0019047619047619048,0.0038095238095238095,0.005714285714285714,0.0019047619047619048,0.0019047619047619048,0.02857142857142857,0,0.0019047619047619048,0,9.523809523809524e-4,0.006666666666666667,0,9.523809523809524e-4,0.0019047619047619048,0,0.002857142857142857,0.005714285714285714,0.007619047619047619,0.006666666666666667,0.002857142857142857,9.523809523809524e-4,9.523809523809524e-4,9.523809523809524e-4,0.005714285714285714,0.047619047619047616,0.0019047619047619048,9.523809523809524e-4,0.006666666666666667,0.009523809523809525,0.005714285714285714,0,0.007619047619047619,0,0,0.023809523809523808,0.022857142857142857,0,0,0.002857142857142857,0,0.002857142857142857,0,0.0038095238095238095,0.015238095238095238,0.015238095238095238,0.010476190476190476,0,0,0.0019047619047619048,0.008571428571428572,0.0019047619047619048,0.0019047619047619048,0.004761904761904762,0.004761904761904762,9.523809523809524e-4,0.006666666666666667,0.0019047619047619048,0,0.0038095238095238095,0.005714285714285714,9.523809523809524e-4,9.523809523809524e-4,0,0,0.004761904761904762,0.0038095238095238095,0.007619047619047619
ТРИ ДОКУМЕНТА,Зощенко,0.00583941605839416,0.004379562043795621,0.0072992700729927005,0.0072992700729927005,0.00291970802919708,0,0.030656934306569343,0.00145985401459854,0.004379562043795621,0.00145985401459854,0.0072992700729927005,0.00291970802919708,0.00291970802919708,0.004379562043795621,0,0.00145985401459854,0.00145985401459854,0.00145985401459854,0,0.00145985401459854,0.00145985401459854,0,0.00291970802919708,0.00291970802919708,0.004379562043795621,0.04671532846715328,0.00583941605839416,0,0.004379562043795621,0.004379562043795621,0,0.00145985401459854,0.004379562043795621,0.0072992700729927005,0.004379562043795621,0.014598540145985401,0.020437956204379562,0.00291970802919708,0.00291970802919708,0,0.00145985401459854,0.00145985401459854,0.004379562043795621,0.004379562043795621,0.00145985401459854,0,0.00145985401459854,0.004379562043795621,0.00145985401459854,0,0.026277372262773723,0,0.00145985401459854,0.004379562043795621,0.010218978102189781,0.00145985401459854,0.0072992700729927005,0.00291970802919708,0,0,0.00291970802919708,0.00145985401459854,0.008759124087591242,0,0,0.013138686131386862,0.008759124087591242,0.020437956204379562
Трифон,Чехов,0.01694915254237288,0.0018832391713747645,0.007532956685499058,0,0.006591337099811676,9.416195856873823e-4,0.02824858757062147,0,0,9.416195856873823e-4,9.416195856873823e-4,9.416195856873823e-4,9.416195856873823e-4,0.003766478342749529,0.0018832391713747645,9.416195856873823e-4,0.002824858757062147,0.010357815442561206,0.005649717514124294,9.416195856873823e-4,9.416195856873823e-4,0,0.0018832391713747645,0.003766478342749529,0.007532956685499058,0.04143126177024482,0.003766478342749529,0.002824858757062147,0.005649717514124294,0.007532956685499058,0.002824858757062147,0.0018832391713747645,0,0.002824858757062147,0,0.018832391713747645,0.027306967984934087,0.002824858757062147,0.002824858757062147,0.002824858757062147,0.005649717514124294,0.002824858757062147,0.003766478342749529,9.416195856873823e-4,0.023540489642184557,0.006591337099811676,0.006591337099811676,0.005649717514124294,9.416195856873823e-4,9.416195856873823e-4,0.0160075329566855,0.003766478342749529,9.416195856873823e-4,0.002824858757062147,9.416195856873823e-4,9.416195856873823e-4,0.005649717514124294,0.005649717514124294,9.416195856873823e-4,0.006591337099811676,0.002824858757062147,0,9.416195856873823e-4,0,9.416195856873823e-4,0.010357815442561206,0.004708097928436911,0.010357815442561206
Тряпка,Чехов,0.0069407367859049655,0,0.004805125467164976,0.002135611318739989,0.003203416978109984,0.001601708489054992,0.02402562733582488,0.0010678056593699946,0.002135611318739989,5.339028296849973e-4,0.0010678056593699946,0.001601708489054992,0.0058729311265349705,0.0026695141484249867,0.002135611318739989,5.339028296849973e-4,5.339028296849973e-4,0.0069407367859049655,0.001601708489054992,0.004805125467164976,0.001601708489054992,5.339028296849973e-4,0.0026695141484249867,0.009076348104644954,0.0069407367859049655,0.034703683929524824,0.007474639615589963,0.001601708489054992,0.0058729311265349705,0.006406833956219968,0.002135611318739989,0.001601708489054992,0.0026695141484249867,0.003203416978109984,0.001601708489054992,0.013881473571809931,0.028830752802989856,0.003203416978109984,0.0010678056593699946,5.339028296849973e-4,0.001601708489054992,0.011745862253069941,0.002135611318739989,5.339028296849973e-4,0.016550987720234916,0.001601708489054992,0.002135611318739989,0.005339028296849973,0.001601708489054992,0.002135611318739989,0.012813667912439935,0.0010678056593699946,0.003203416978109984,0,0.004271222637479978,0,0.007474639615589963,0.004271222637479978,0.0026695141484249867,5.339028296849973e-4,0.003203416978109984,0.002135611318739989,0,0.002135611318739989,0.0037373198077949813,0.017084890549919914,0.01014415376401495,0.01761879337960491
"Тысяча одна страсть, или Страшная ночь",Чехов,0,0.0020964360587002098,0,0.005241090146750524,0.006289308176100629,0.0020964360587002098,0.02830188679245283,0,0,0.0041928721174004195,0,0.0010482180293501049,0,0,0.0010482180293501049,0.0010482180293501049,0.0020964360587002098,0.006289308176100629,0.010482180293501049,0.0010482180293501049,0,0.0020964360587002098,0,0,0.007337526205450734,0.031446540880503145,0.005241090146750524,0.0010482180293501049,0.0031446540880503146,0.009433962264150943,0.0031446540880503146,0.0020964360587002098,0.009433962264150943,0.007337526205450734,0.007337526205450734,0.013626834381551363,0.008385744234800839,0.0010482180293501049,0,0,0.0010482180293501049,0.0020964360587002098,0,0.0010482180293501049,0.006289308176100629,0.020964360587002098,0.0041928721174004195,0.0041928721174004195,0,0,0.007337526205450734,0,0,0.0010482180293501049,0,0.0010482180293501049,0.0031446540880503146,0.0031446540880503146,0,0.0020964360587002098,0.006289308176100629,0.0010482180293501049,0,0.0010482180293501049,0.0020964360587002098,0.006289308176100629,0.0041928721174004195,0.040880503144654086
ТЯГА К ЧТЕНИЮ,Зощенко,0.021929824561403508,0,0.0043859649122807015,0,0,0.0043859649122807015,0.013157894736842105,0,0,0,0,0.008771929824561403,0,0,0,0,0.008771929824561403,0,0,0,0,0,0.0043859649122807015,0.013157894736842105,0.0043859649122807015,0.05263157894736842,0,0.013157894736842105,0.008771929824561403,0.013157894736842105,0,0,0,0,0,0.013157894736842105,0.03070175438596491,0,0,0,0,0,0,0,0,0,0,0.013157894736842105,0,0,0,0.008771929824561403,0,0.0043859649122807015,0.008771929824561403,0,0.008771929824561403,0.0043859649122807015,0.013157894736842105,0,0.0043859649122807015,0,0.0043859649122807015,0,0,0.021929824561403508,0.021929824561403508,0
У предводительши,Чехов,0.005612722170252572,0.0018709073900841909,9.354536950420954e-4,0.0018709073900841909,0.0018709073900841909,0,0.03461178671655753,0,0,9.354536950420954e-4,9.354536950420954e-4,0.005612722170252572,0.0018709073900841909,9.354536950420954e-4,0,0,0.002806361085126286,0.0037418147801683817,0.0018709073900841909,0.0018709073900841909,9.354536950420954e-4,0.004677268475210477,0,0.004677268475210477,9.354536950420954e-4,0.04583723105706267,0.005612722170252572,0,0.005612722170252572,0.004677268475210477,0.0037418147801683817,0,0.005612722170252572,0.0018709073900841909,0,0.02245088868101029,0.014967259120673527,0.0018709073900841909,0.0018709073900841909,9.354536950420954e-4,0,0.00841908325537886,0,0.0037418147801683817,0.006548175865294668,0.0018709073900841909,0.0018709073900841909,0.004677268475210477,0,0,0.009354536950420954,0.0018709073900841909,0.002806361085126286,0.0018709073900841909,0,9.354536950420954e-4,0.005612722170252572,0.005612722170252572,0.0018709073900841909,9.354536950420954e-4,0.01216089803554724,0.0018709073900841909,9.354536950420954e-4,0.002806361085126286,9.354536950420954e-4,0.00841908325537886,0.0018709073900841909,0.009354536950420954
У телефона,Чехов,0.011320754716981131,0,0,0,0,0.0037735849056603774,0.011320754716981131,0.005660377358490566,0.0018867924528301887,0,0.0018867924528301887,0,0.022641509433962263,0.0037735849056603774,0.0018867924528301887,0,0.005660377358490566,0,0,0,0,0.007547169811320755,0.0037735849056603774,0.007547169811320755,0.0018867924528301887,0.02830188679245283,0.007547169811320755,0.0018867924528301887,0.007547169811320755,0.0037735849056603774,0.0018867924528301887,0.0018867924528301887,0,0.007547169811320755,0.0018867924528301887,0.007547169811320755,0.020754716981132074,0,0.009433962264150943,0,0.0037735849056603774,0.0037735849056603774,0.0037735849056603774,0,0.0018867924528301887,0.0018867924528301887,0.005660377358490566,0.005660377358490566,0,0.0018867924528301887,0.033962264150943396,0,0.0018867924528301887,0.0037735849056603774,0.0037735849056603774,0.0018867924528301887,0.009433962264150943,0,0,0,0.009433962264150943,0,0,0,0,0.009433962264150943,0.0018867924528301887,0.04150943396226415
